"","link","Brand","Model","Year","Engine","Body type","Doors","Seats","Length","Width","Height","Wheelbase","Weight","Max width","Boot capacity","Engine kw","Engine hp","Torque","Fuel supply","Cylinders","Cylinders diameter","Valves in cylinders","Gears","Fuel","Fuel capacity","Eco standart","ABS","Front brakes","Rear brakes","Tires","Wheels","Max speed","Acceleration","Fuel town","Fuel road","Fuel average"
"87","https://www.car-info.com/en/model/porsche/911/911-964/3-6-turbo-360-hp","Porsche","911 (964)","1993  - 1993","3600","Coupe","2","2","4275 mm","1775 mm","1290 mm","2270","1290 kg","1810 kg","-","264 kw","354 hp","264 N*m/rpm","Injection ","6","100 mm","2","5","A-95","77 liters","-","Yes","-","-","225/40 ZR18","8JX18","280 km/h","4.8 s","21.3 l/100km","8.3 l/100km","10.3 l/100km"
"88","https://www.car-info.com/en/model/porsche/918/918/spyder-4-6hyb-at-608-hp-4wd","Porsche","918","2013  - ","4593","Roadster","2","2","4643 mm","1940 mm","1167 mm","2730","1167 kg","1900 kg","-","446 kw","598 hp","446 N*m/rpm","Injection ","8","-","-","7","-","-","-","-","-","-","265/35 ZR20; 325/30 ZR21","9.5J x 20; 12.5J x 21","343 km/h","2.8 s","-","-","3.3 l/100km"
"89","https://www.car-info.com/en/model/porsche/928/928/5-4-gts-350-hp","Porsche","928","1991  - 1995","5397","Coupe","2","2","4520 mm","1890 mm","1280 mm","2500","1280 kg","1960 kg","-","257 kw","344 hp","257 N*m/rpm","Injection ","8","100 mm","4","5","A-98","86 liters","-","Yes","-","-","255/40 R17","-","275 km/h","5.7 s","20.8 l/100km","9.8 l/100km","12 l/100km"
"90","https://www.car-info.com/en/model/porsche/928/928/4-4i-v8-241hp","Porsche","928","1977  - 1982","4506","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","177 kw","237 hp","177 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"91","https://www.car-info.com/en/model/porsche/928/928/gt-5-0i-v8-330hp","Porsche","928","1989  - 1991","4949","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","242 kw","324 hp","242 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"92","https://www.car-info.com/en/model/porsche/928/928/s-4-6i-v8-301hp","Porsche","928","1979  - 1983","4700","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","221 kw","296 hp","221 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"93","https://www.car-info.com/en/model/porsche/928/928/s-4-6i-v8-310hp","Porsche","928","1983  - 1986","4700","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","227 kw","304 hp","227 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"94","https://www.car-info.com/en/model/porsche/928/928/s-4-9i-v8-288hp","Porsche","928","1985  - 1994","4949","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","211 kw","283 hp","211 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"95","https://www.car-info.com/en/model/porsche/928/928/s-4-9i-v8-320hp","Porsche","928","1986  - 1991","4949","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","235 kw","315 hp","235 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"96","https://www.car-info.com/en/model/porsche/928/928/s4-4-9i-v8-320hp","Porsche","928","1986  - 1991","4949","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","235 kw","315 hp","235 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"97","https://www.car-info.com/en/model/porsche/928/928/s4-5-0i-v8-320hp","Porsche","928","1986  - 1991","4949","Coupe","-","-","4520 mm","1890 mm","1275 mm","2500","-","-","-","235 kw","315 hp","235 N*m/rpm","Injection ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"98","https://www.car-info.com/en/model/porsche/959/959/2-8-444-hp","Porsche","959","1986  - 1989","0","Coupe","-","-","4260 mm","1840 mm","1280 mm","2272","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.7 s","-","-","-"
"99","https://www.car-info.com/en/model/porsche/968/968-cabrio/3-0-i-16v-240-hp","Porsche","968 Cabrio","1991  - 1995","2990","Coupe","2","2","4320 mm","1735 mm","1275 mm","2400","1275 kg","1790 kg","-","176 kw","236 hp","176 N*m/rpm","Injection ","4","104 mm","4","6","A-95","74 liters","-","Yes","-","-","235/40 R18","-","252 km/h","6.5 s","14.8 l/100km","7.1 l/100km","8.8 l/100km"
"100","https://www.car-info.com/en/model/porsche/968/968/3-0-i-16v-240-hp-1","Porsche","968","1991  - 1995","2990","Cabrio","2","2","4320 mm","1735 mm","1275 mm","2400","1275 kg","-","-","176 kw","236 hp","176 N*m/rpm","Injection ","4","104 mm","4","6","A-95","74 liters","-","Yes","-","-","265/35 ZR18","-","252 km/h","6.5 s","14.8 l/100km","7.2 l/100km","8.8 l/100km"
"101","https://www.car-info.com/en/model/porsche/968/968/3-0-i-16v-turbo-s-305-hp","Porsche","968","1993  - 1995","2990","Coupe","2","2","4320 mm","1735 mm","1275 mm","2400","1275 kg","1730 kg","-","224 kw","300 hp","224 N*m/rpm","Injection ","4","104 mm","4","6","A-95","74 liters","-","Yes","-","-","265/35 ZR18","-","280 km/h","5 s","-","-","-"
"102","https://www.car-info.com/en/model/porsche/968/968m/1-2l-v4-42hp","Porsche","968M","1979  - 1994","1197","Hatchback","-","-","3765 mm","1490 mm","1425 mm","2160","1425 kg","1200 kg","-","31 kw","42 hp","31 N*m/rpm","Carburetor ","-","76 mm","-","-","A-80","40 liters","-","-","-","-","155/70 R13","4J x 13","120 km/h","32 s","9.5 l/100km","6.5 l/100km","-"
"103","https://www.car-info.com/en/model/porsche/boxster/boxster-iii-981/2-7-at-265-hp","Porsche","Boxster III (981)","2012  - ","2706","Roadster","2","2","4374 mm","1801 mm","1282 mm","2475","1282 kg","1675 kg","280 l","194 kw","260 hp","194 N*m/rpm","Injection ","6","-","4","7","A-98","64 liters","EURO V","-","-","-","205/55 R17; 235/50 R17","-","262 km/h","5.7 s","10.6 l/100km","5.9 l/100km","7.7 l/100km"
"104","https://www.car-info.com/en/model/porsche/boxster/boxster-iii-981/2-7-mt-265-hp","Porsche","Boxster III (981)","2012  - ","2706","Roadster","2","2","4374 mm","1801 mm","1282 mm","2475","1282 kg","1645 kg","280 l","194 kw","260 hp","194 N*m/rpm","Injection ","6","-","4","6","A-98","64 liters","EURO V","-","-","-","205/55 R17; 235/50 R17","-","264 km/h","5.8 s","11.4 l/100km","6.3 l/100km","8.2 l/100km"
"105","https://www.car-info.com/en/model/porsche/boxster/boxster-iii-981/s-3-4-at-315-hp","Porsche","Boxster III (981)","2012  - ","3436","Roadster","2","2","4374 mm","1801 mm","1281 mm","2475","1281 kg","1685 kg","280 l","231 kw","310 hp","231 N*m/rpm","Injection ","6","-","4","7","A-95","64 liters","EURO V","-","-","-","235/40 R18","-","277 km/h","5 s","11.2 l/100km","6.2 l/100km","8 l/100km"
"106","https://www.car-info.com/en/model/porsche/boxster/boxster-iii-981/s-3-4-mt-315-hp","Porsche","Boxster III (981)","2012  - ","3436","Roadster","2","2","4374 mm","1801 mm","1281 mm","2475","1281 kg","1655 kg","280 l","231 kw","310 hp","231 N*m/rpm","Injection ","6","-","4","6","A-95","64 liters","EURO V","-","-","-","235/40 R18","-","279 km/h","5.1 s","12.2 l/100km","6.9 l/100km","8.8 l/100km"
"107","https://www.car-info.com/en/model/porsche/boxster/boxster-987/2-7i-boxter-at-239-hp","Porsche","Boxster (987)","2004  - -","2687","-","2","2","4329 mm","1801 mm","1295 mm","2415","1295 kg","1665 kg","-","175 kw","235 hp","175 N*m/rpm","Injection ","6","-","4","5","A-98","64 liters","-","Yes","-","-","205/55 R17; 235/50 R17","-","250 km/h","7.1 s","15.2 l/100km","7.7 l/100km","10.4 l/100km"
"108","https://www.car-info.com/en/model/porsche/boxster/boxster-987/2-7i-boxter-mt-239-hp","Porsche","Boxster (987)","2004  - -","2687","Coupe","2","2","4329 mm","1801 mm","1295 mm","2415","1295 kg","1610 kg","-","175 kw","235 hp","175 N*m/rpm","Injection ","6","-","4","5","A-98","64 liters","-","Yes","-","-","205/55 R17; 235/50 R17","-","256 km/h","6.2 s","13.9 l/100km","6.9 l/100km","9.6 l/100km"
"109","https://www.car-info.com/en/model/porsche/boxster/boxster-987/3-2-boxter-s-at-280-hp","Porsche","Boxster (987)","2004  - -","3179","Coupe","2","2","4329 mm","1801 mm","1295 mm","2415","1295 kg","1670 kg","-","205 kw","275 hp","205 N*m/rpm","Injection ","6","-","4","5","A-98","64 liters","-","Yes","-","-","205/55 R17; 235/50 R17","-","260 km/h","6.3 s","16.3 l/100km","7.9 l/100km","11 l/100km"
"110","https://www.car-info.com/en/model/porsche/boxster/boxster-987/3-2-boxter-s-mt-280-hp","Porsche","Boxster (987)","2004  - -","3179","Coupe","2","2","4329 mm","1801 mm","1295 mm","2415","1295 kg","1630 kg","-","205 kw","275 hp","205 N*m/rpm","Injection ","6","-","4","6","A-98","64 liters","-","Yes","-","-","205/55 R17; 235/50 R17","-","268 km/h","5.5 s","15.2 l/100km","7.7 l/100km","10.4 l/100km"
"111","https://www.car-info.com/en/model/porsche/boxster/boxster-987/3-4-boxter-s-at-295-hp","Porsche","Boxster (987)","2006  - -","3387","Coupe","2","2","4329 mm","1801 mm","1295 mm","2415","1295 kg","1670 kg","-","216 kw","289 hp","216 N*m/rpm","Injection ","6","96 mm","4","5","A-95","64 liters","-","Yes","-","-","235/40 R18; 265/40 R18","-","264 km/h","6.1 s","16.3 l/100km","7.9 l/100km","11 l/100km"
"112","https://www.car-info.com/en/model/porsche/boxster/boxster-987/3-4-boxter-s-mt-295-hp","Porsche","Boxster (987)","2006  - -","3387","Coupe","2","2","4329 mm","1801 mm","1295 mm","2415","1295 kg","1630 kg","-","216 kw","289 hp","216 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","235/40 R18; 265/40 R18","-","272 km/h","5.4 s","15.3 l/100km","7.8 l/100km","10.6 l/100km"
"113","https://www.car-info.com/en/model/porsche/boxster/boxster-987/2-9i-255hp","Porsche","Boxster (987)","2009  - -","2893","Coupe","-","-","4329 mm","1801 mm","1295 mm","2415","1295 kg","1640 kg","-","187 kw","251 hp","187 N*m/rpm","Injection ","-","-","-","-","A-98","64 liters","-","Yes","-","-","205/55 R17; 235/50 R17","-","263 km/h","5.9 s","15.2 l/100km","7.7 l/100km","10.4 l/100km"
"114","https://www.car-info.com/en/model/porsche/boxster/boxster-987/spyder-3-4i-320hp","Porsche","Boxster (987)","2009  - -","3436","Coupe","-","-","4329 mm","1801 mm","1295 mm","2415","1295 kg","1630 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","-","-","-","-","A-95","64 liters","-","Yes","-","-","235/40 R18; 265/40 R18","-","267 km/h","5.1 s","-","-","-"
"115","https://www.car-info.com/en/model/porsche/boxster/boxster-986/2-5-boxer-24v-204-hp","Porsche","Boxster (986)","1996  - 2002","2480","Coupe","2","2","4315 mm","1780 mm","1290 mm","2415","1290 kg","1560 kg","-","150 kw","201 hp","150 N*m/rpm","Injection ","6","85,5 mm","4","5","A-98","57 liters","-","Yes","-","-","225/50 R16","-","240 km/h","6.9 s","14.3 l/100km","7.1 l/100km","-"
"116","https://www.car-info.com/en/model/porsche/boxster/boxster-986/2-7-boxer-24v-220-hp","Porsche","Boxster (986)","1996  - 2002","2687","Cabrio","2","2","4315 mm","1780 mm","1290 mm","2415","1290 kg","1570 kg","-","161 kw","216 hp","161 N*m/rpm","Injection ","6","85,5 mm","4","5","A-98","64 liters","-","Yes","-","-","205/55 - 225/50 ZR16","-","250 km/h","6.6 s","13.4 l/100km","7.4 l/100km","9.9 l/100km"
"117","https://www.car-info.com/en/model/porsche/boxster/boxster-986/2-7-boxter-24v-228-hp","Porsche","Boxster (986)","2002  - 2004","2687","Cabrio","2","2","4320 mm","1780 mm","1290 mm","2415","1290 kg","1600 kg","-","167 kw","224 hp","167 N*m/rpm","Injection ","6","85,5 mm","4","5","A-98","64 liters","-","Yes","-","-","205/55-225/50 R16","-","253 km/h","6.4 s","14.2 l/100km","7.1 l/100km","9.7 l/100km"
"118","https://www.car-info.com/en/model/porsche/boxster/boxster-986/3-2-boxer-s-24v-252-hp","Porsche","Boxster (986)","1996  - 2002","3179","Cabrio","2","2","4315 mm","1780 mm","1290 mm","2415","1290 kg","1615 kg","-","185 kw","248 hp","185 N*m/rpm","Injection ","6","93 mm","4","6","A-98","64 liters","-","Yes","-","-","205/50 - 255/40 ZR17","-","260 km/h","5.9 s","15.6 l/100km","7.8 l/100km","10.7 l/100km"
"119","https://www.car-info.com/en/model/porsche/boxster/boxster-986/3-2-boxter-s-24v-260-hp","Porsche","Boxster (986)","2002  - 2004","3179","Cabrio","2","2","4320 mm","1780 mm","1290 mm","2415","1290 kg","1630 kg","-","191 kw","256 hp","191 N*m/rpm","Injection ","6","93 mm","4","6","A-98","64 liters","-","Yes","-","-","205/55-225/40 R17","-","264 km/h","5.7 s","15.3 l/100km","7.8 l/100km","-"
"120","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/diesel-3-0d-at-211-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","2967","SUV","5","5","4855 mm","1939 mm","1705 mm","2895","1705 kg","2870 kg","1780 l","155 kw","208 hp","155 N*m/rpm","Common rail ","6","-","4","8","Diesel","85 liters","Euro 5","-","-","-","255/55 R18","8Jx18","209 km/h","8.5 s","-","-","-"
"121","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/diesel-3-0d-at-245-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","2967","SUV","5","5","4855 mm","1939 mm","1705 mm","2895","1705 kg","2860 kg","1780 l","180 kw","241 hp","180 N*m/rpm","Common rail ","6","-","-","8","Diesel","98 liters","Euro 5","-","-","-","255/55 R18","8Jx18","218 km/h","7.8 s","-","-","-"
"122","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/diesel-3-0d-at-262-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","2967","SUV","5","5","4855 mm","1939 mm","1705 mm","2895","1705 kg","2870 kg","1780 l","192 kw","257 hp","192 N*m/rpm","Common rail ","6","-","4","8","Diesel","85 liters","Euro 5","-","-","-","255/55 R18","8Jx18","221 km/h","7.3 s","-","-","-"
"123","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/s-e-hybrid-3-0hyb-at-333-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","2995","SUV","5","5","4855 mm","1939 mm","1705 mm","2895","1705 kg","3050 kg","1780 l","244 kw","327 hp","244 N*m/rpm","Injection ","6","-","4","8","A-95","80 liters","-","-","-","-","255/55 R18","8Jx18","243 km/h","5.9 s","-","-","-"
"124","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/s-3-6-at-420-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","3604","SUV","5","5","4846 mm","1939 mm","1705 mm","2895","1705 kg","2860 kg","1780 l","308 kw","413 hp","308 N*m/rpm","Injection ","6","-","4","8","A-95","85 liters","-","-","-","-","255/55 R18","8Jx18","259 km/h","5.5 s","13 l/100km","8 l/100km","-"
"125","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/gts-3-6-at-440-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","3604","SUV","5","5","4846 mm","1939 mm","1705 mm","2895","1705 kg","2865 kg","1780 l","323 kw","433 hp","323 N*m/rpm","Injection ","6","-","4","8","A-95","85 liters","-","-","-","-","255/55 R18","8Jx18","262 km/h","5.2 s","-","-","10 l/100km"
"126","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/s-diesel-4-1d-at-385-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","4134","SUV","5","5","4855 mm","1939 mm","1699 mm","2895","1699 kg","2955 kg","1780 l","282 kw","378 hp","282 N*m/rpm","Common rail ","8","-","4","8","Diesel","85 liters","-","-","-","-","-","-","252 km/h","5.4 s","10 l/100km","7 l/100km","8 l/100km"
"127","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii-facelift-958/turbo-4-8-at-520-hp-4wd","Porsche","Cayenne II Facelift (958)","2014  - ","4806","SUV","5","5","4855 mm","1939 mm","1702 mm","2895","1702 kg","2895 kg","1780 l","381 kw","511 hp","381 N*m/rpm","Injection ","8","-","4","8","A-98","100 liters","-","-","-","-","265/50 R19","8.5Jx19","279 km/h","4.5 s","-","-","-"
"128","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii/3-0s-hybrid-333hp-47hp","Porsche","Cayenne II","2010  - -","2995","Cabrio","4","5","4846 mm","2155 mm","1705 mm","2895","1705 kg","2910 kg","-","244 kw","327 hp","244 N*m/rpm","Injection ","6","-","4","8","A-95","100 liters","-","-","-","-","255/55 R18","8Jx18","242 km/h","6.5 s","8.7 l/100km","7.9 l/100km","8.2 l/100km"
"129","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii/3-0td-240hp","Porsche","Cayenne II","2010  - -","2967","Wagon","4","5","4846 mm","2155 mm","1705 mm","2895","1705 kg","2860 kg","-","176 kw","236 hp","176 N*m/rpm","Common rail ","6","-","-","8","Diesel","98 liters","-","-","-","-","255/55 R18","8Jx18","218 km/h","7.8 s","8.7 l/100km","6.6 l/100km","7.4 l/100km"
"130","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii/3-6i-v6-300hp","Porsche","Cayenne II","2010  - -","3598","Wagon","4","5","4846 mm","2155 mm","1705 mm","2895","1705 kg","2765 kg","-","220 kw","295 hp","220 N*m/rpm","Injection ","6","-","-","6","A-95","100 liters","-","-","-","-","255/55 R18","8Jx18","230 km/h","7.5 s","15.9 l/100km","8.4 l/100km","11.2 l/100km"
"131","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii/4-8s-v8-400hp","Porsche","Cayenne II","2010  - -","4806","Wagon","4","5","4846 mm","2155 mm","1705 mm","2895","1705 kg","2840 kg","-","293 kw","393 hp","293 N*m/rpm","Injection ","8","-","4","8","A-98","100 liters","-","-","-","-","255/55 R18","8Jx18","258 km/h","5.9 s","14.5 l/100km","8.2 l/100km","10.5 l/100km"
"132","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii/4-8t-v8-500hp","Porsche","Cayenne II","2010  - -","4806","Wagon","4","5","4846 mm","2155 mm","1702 mm","2895","1702 kg","2880 kg","-","367 kw","492 hp","367 N*m/rpm","Injection ","8","-","4","8","A-98","115 liters","-","-","-","-","265/50 R19","8.5Jx19","278 km/h","4.7 s","16.2 l/100km","8.8 l/100km","11.5 l/100km"
"133","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii/gts-4-8i-420hp","Porsche","Cayenne II","2010  - -","4806","Coupe","-","-","4846 mm","1939 mm","1705 mm","2895","1705 kg","2840 kg","-","308 kw","413 hp","308 N*m/rpm","Injection ","-","96 mm","-","-","A-98","85 liters","-","-","-","-","275/45 R20","-","261 km/h","5.7 s","14.8 l/100km","8.5 l/100km","10.7 l/100km"
"134","https://www.car-info.com/en/model/porsche/cayenne/cayenne-ii/turbo-s-4-8i-v8-550hp","Porsche","Cayenne II","2010  - -","4806","SUV","-","-","4846 mm","2155 mm","1702 mm","2895","1702 kg","2880 kg","-","403 kw","540 hp","403 N*m/rpm","Injection ","-","-","-","-","A-98","85 liters","-","-","-","-","295/35 R19","-","283 km/h","4.5 s","15.8 l/100km","8.4 l/100km","11.5 l/100km"
"135","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/3-0-diesel-240-hp-tiptronic-dpf","Porsche","Cayenne (955) Facelift ","2009  - -","2967","Wagon","5","5","4798 mm","1928 mm","1699 mm","2855","1699 kg","3015 kg","-","176 kw","236 hp","176 N*m/rpm","Common rail ","6","-","-","6","Diesel","100 liters","-","Yes","-","-","235/65R17","-","214 km/h","8.3 s","11.6 l/100km","7.9 l/100km","9.3 l/100km"
"136","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/3-6-290-hp","Porsche","Cayenne (955) Facelift ","2007  - -","3598","SUV","5","5","4798 mm","1928 mm","1699 mm","2855","1699 kg","2945 kg","-","213 kw","285 hp","213 N*m/rpm","Injection ","6","-","4","6","A-98","100 liters","-","Yes","-","-","235/65 R17","-","227 km/h","8.1 s","18.5 l/100km","9.7 l/100km","12.9 l/100km"
"137","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/3-6-290-hp-tiptronic","Porsche","Cayenne (955) Facelift ","2007  - -","3598","SUV","5","5","4798 mm","1928 mm","1699 mm","2855","1699 kg","2945 kg","-","213 kw","285 hp","213 N*m/rpm","Injection ","6","-","4","6","A-98","100 liters","-","Yes","-","-","235/65 R17","-","227 km/h","8.5 s","18.3 l/100km","9.8 l/100km","12.9 l/100km"
"138","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/4-8-gts-405-hp","Porsche","Cayenne (955) Facelift ","2007  - -","4806","SUV","5","5","4795 mm","1957 mm","1675 mm","2855","1675 kg","3080 kg","-","297 kw","398 hp","297 N*m/rpm","Injection ","8","-","4","6","A-98","100 liters","-","Yes","-","-","295/35R21V","-","253 km/h","6.1 s","22.6 l/100km","10.9 l/100km","15.1 l/100km"
"139","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/4-8-gts-405-hp-tiptronic","Porsche","Cayenne (955) Facelift ","2007  - -","4806","SUV","5","5","4795 mm","1957 mm","1675 mm","2855","1675 kg","3080 kg","-","297 kw","398 hp","297 N*m/rpm","Injection ","8","-","4","6","A-98","100 liters","-","Yes","-","-","295/35R21V","-","251 km/h","6.5 s","20.6 l/100km","10.2 l/100km","13.9 l/100km"
"140","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/4-8-s-385-hp","Porsche","Cayenne (955) Facelift ","2007  - -","4806","SUV","5","5","4798 mm","1928 mm","1699 mm","2855","1699 kg","3080 kg","-","282 kw","378 hp","282 N*m/rpm","Injection ","8","-","4","6","A-98","100 liters","-","Yes","-","-","255/55 R18","8J x 18","252 km/h","6.6 s","22.1 l/100km","10.7 l/100km","14.9 l/100km"
"141","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/4-8-s-385-hp-tiptronic","Porsche","Cayenne (955) Facelift ","2007  - -","4806","SUV","5","5","4798 mm","1928 mm","1699 mm","2855","1699 kg","3080 kg","-","282 kw","378 hp","282 N*m/rpm","Injection ","8","-","4","6","A-98","100 liters","-","Yes","-","-","255/55 R18","8J x 18","250 km/h","6.8 s","20.3 l/100km","9.9 l/100km","13.7 l/100km"
"142","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/4-8-turbo-500-hp-tiptronic","Porsche","Cayenne (955) Facelift ","2007  - -","4806","SUV","5","5","4795 mm","1957 mm","1675 mm","2855","1675 kg","3080 kg","-","367 kw","492 hp","367 N*m/rpm","Injection ","8","-","4","6","A-98","100 liters","-","Yes","-","-","255/55 R 18","8J x 18","275 km/h","5.1 s","22.5 l/100km","10.5 l/100km","14.9 l/100km"
"143","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955-facelift/4-8-turbo-s-550-hp-tiptronic","Porsche","Cayenne (955) Facelift ","2007  - -","4806","SUV","5","5","4795 mm","1957 mm","1675 mm","2855","1675 kg","3080 kg","-","403 kw","540 hp","403 N*m/rpm","Injection ","8","-","4","6","A-98","100 liters","-","Yes","-","-","295/35R21V","-","280 km/h","4.8 s","-","-","14.9 l/100km"
"144","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955/3-2-i-250","Porsche","Cayenne (955)","2003  - 2006","3189","SUV","5","5","4782 mm","1928 mm","1699 mm","2855","1699 kg","2945 kg","-","183 kw","245 hp","183 N*m/rpm","Injection ","6","-","4","6","A-98","100 liters","-","Yes","-","-","255/55 R18","8J x 18","214 km/h","9.1 s","17.8 l/100km","10.6 l/100km","-"
"145","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955/3-2-i-250-tiptronic-s","Porsche","Cayenne (955)","2003  - 2006","3189","SUV","5","5","4782 mm","1928 mm","1699 mm","2855","1699 kg","2945 kg","-","183 kw","245 hp","183 N*m/rpm","Injection ","6","-","4","6","A-98","100 liters","-","Yes","-","-","235/65 R17 108V","-","214 km/h","9.7 s","18.4 l/100km","10.7 l/100km","13.5 l/100km"
"146","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955/4-5-s-340-hp","Porsche","Cayenne (955)","2002  - 2006","4511","SUV","5","5","4782 mm","1928 mm","1699 mm","2855","1699 kg","3080 kg","-","249 kw","334 hp","249 N*m/rpm","Injection ","8","93 mm","4","6","A-98","100 liters","-","Yes","-","-","255/55 R18 109Y","8J x 18","242 km/h","6.8 s","22.8 l/100km","11.8 l/100km","15.8 l/100km"
"147","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955/4-5-s-340-hp-tiptronic","Porsche","Cayenne (955)","2002  - 2006","4511","SUV","5","5","4782 mm","1928 mm","1699 mm","2855","1699 kg","3080 kg","-","249 kw","334 hp","249 N*m/rpm","Injection ","8","93 mm","4","6","A-98","100 liters","-","Yes","-","-","255/55 R18 109Y","8J x 18","242 km/h","7.2 s","20.9 l/100km","11.2 l/100km","14.9 l/100km"
"148","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955/4-5-turbo-450-hp","Porsche","Cayenne (955)","2002  - 2006","4511","SUV","5","5","4782 mm","1928 mm","1699 mm","2855","1699 kg","3080 kg","-","330 kw","442 hp","330 N*m/rpm","Injection ","8","93 mm","4","6","A-98","100 liters","-","Yes","-","-","255/55 R 18","8J x 18","266 km/h","5.6 s","21.9 l/100km","11.9 l/100km","15.7 l/100km"
"149","https://www.car-info.com/en/model/porsche/cayenne/cayenne-955/4-5-turbo-s-521","Porsche","Cayenne (955)","2005  - 2006","4511","SUV","5","5","4786 mm","1928 mm","1699 mm","2855","1699 kg","3080 kg","-","382 kw","512 hp","382 N*m/rpm","Injection ","8","-","4","6","A-98","100 liters","-","Yes","-","-","255/55 R18","8J x 18","270 km/h","5.2 s","21.9 l/100km","11.9 l/100km","15.7 l/100km"
"150","https://www.car-info.com/en/model/porsche/cayman/cayman-ii/2-7-at-275-hp","Porsche","Cayman II","2012  - ","2706","Coupe","2","2","4380 mm","1801 mm","1294 mm","2475","1294 kg","1675 kg","275 l","202 kw","271 hp","202 N*m/rpm","Injection ","6","-","4","7","A-95","64 liters","EURO V","-","-","-","235/45 R18, 265/45 R18","-","264 km/h","5.6 s","13.6 l/100km","6.5 l/100km","9.1 l/100km"
"151","https://www.car-info.com/en/model/porsche/cayman/cayman-ii/2-7-mt-275-hp","Porsche","Cayman II","2012  - ","2706","Coupe","2","2","4380 mm","1801 mm","1294 mm","2475","1294 kg","1645 kg","275 l","202 kw","271 hp","202 N*m/rpm","Injection ","6","-","4","6","A-95","64 liters","EURO V","-","-","-","235/45 R18, 265/45 R18","-","266 km/h","5.7 s","13.8 l/100km","6.9 l/100km","9.4 l/100km"
